rentcafe_property_code,voyager_property_code,voyager_property_id,property_name,property_address,rentcafe_property_id
p1658729,TPA00461,6479,10613 Sweet Sapling St,"10613 Sweet Sapling St, Riverview, FL, 33578",1690586
p1658730,TPA00462,6480,10609 Sweet Sapling St,"10609 Sweet Sapling St, Riverview, FL, 33578",1690587
p1658731,TPA00463,6481,10608 Sweet Sapling St,"10608 Sweet Sapling St, Riverview, FL, 33578",1690588
p1658732,TPA00464,6482,10602 Sweet Sapling St,"10602 Sweet Sapling St, Riverview, FL, 33578",1690589
p1658733,TPA00465,6483,10606 Sweet Sapling St,"10606 Sweet Sapling St, Riverview, FL, 33578",1690590
p1658734,TPA00466,6484,10637 Sweet Sapling St,"10637 Sweet Sapling St, Riverview, FL, 33578",1690591
p1658735,TPA00467,6485,10636 Sweet Sapling St,"10636 Sweet Sapling St, Riverview, FL, 33578",1690592
p1658736,TPA00468,6486,10634 Sweet Sapling St,"10634 Sweet Sapling St, Riverview, FL, 33578",1690593
p1658737,TPA00469,6487,10633 Sweet Sapling St,"10633 Sweet Sapling St, Riverview, FL, 33578",1690594
p1658738,TPA00470,6488,10631 Sweet Sapling St,"10631 Sweet Sapling St, Riverview, FL, 33578",1690595
p1658739,TPA00471,6489,10629 Sweet Sapling St,"10629 Sweet Sapling St, Riverview, FL, 33578",1690596
p1658740,TPA00472,6490,10627 Sweet Sapling St,"10627 Sweet Sapling St, Riverview, FL, 33578",1690597
p1658741,TPA00473,6491,10626 Sweet Sapling St,"10626 Sweet Sapling St, Riverview, FL, 33578",1690598
p1658742,TPA00474,6492,10624 Sweet Sapling St,"10624 Sweet Sapling St, Riverview, FL, 33578",1690599
p1658743,TPA00475,6493,10621 Sweet Sapling St,"10621 Sweet Sapling St, Riverview, FL, 33578",1690600
p1658744,TPA00476,6494,10620 Sweet Sapling St,"10620 Sweet Sapling St, Riverview, FL, 33578",1690601
p1658745,TPA00477,6495,10619 Sweet Sapling St,"10619 Sweet Sapling St, Riverview, FL, 33578",1690602
p1658746,TPA00478,6496,10615 Sweet Sapling St,"10615 Sweet Sapling St, Riverview, FL, 33578",1690603
p1658747,TPA00479,6497,10611 Sweet Sapling St,"10611 Sweet Sapling St, Riverview, FL, 33578",1690604
p1658748,TPA00480,6498,10632 Sweet Sapling St,"10632 Sweet Sapling St, Riverview, FL, 33578",1690605
p1658749,TPA00481,6499,10630 Sweet Sapling St,"10630 Sweet Sapling St, Riverview, FL, 33578",1690606
p1658750,TPA00482,6500,10612 Sweet Sapling St,"10612 Sweet Sapling St, Riverview, FL, 33578",1690607
p1658751,TPA00483,6501,10607 Sweet Sapling St,"10607 Sweet Sapling St, Riverview, FL, 33578",1690608
p1658752,TPA00484,6502,10605 Sweet Sapling St,"10605 Sweet Sapling St, Riverview, FL, 33578",1690609
p1658753,TPA00485,6503,10604 Sweet Sapling St,"10604 Sweet Sapling St, Riverview, FL, 33578",1690610
p1658754,TPA00486,6504,10603 Sweet Sapling St,"10603 Sweet Sapling St, Riverview, FL, 33578",1690611
p1658755,TPA00487,6505,10601 Sweet Sapling St,"10601 Sweet Sapling St, Riverview, FL, 33578",1690612
p1658756,TPA00488,6506,10644 Sweet Sapling St,"10644 Sweet Sapling St, Riverview, FL, 33578",1690613
p1658757,TPA00489,6507,10642 Sweet Sapling St,"10642 Sweet Sapling St, Riverview, FL, 33578",1690614
p1658758,TPA00490,6508,10640 Sweet Sapling St,"10640 Sweet Sapling St, Riverview, FL, 33578",1690615
p1658759,TPA00491,6509,10406 Virginia Pine Ct,"10406 Virginia Pine Ct, Riverview, FL, 33578",1690616
p1658760,TPA00492,6510,10404 Virginia Pine Ct,"10404 Virginia Pine Ct, Riverview, FL, 33578",1690617
p1658761,TPA00493,6511,10402 Virginia Pine Ct,"10402 Virginia Pine Ct, Riverview, FL, 33578",1690618
p1658762,TPA00494,6512,10322 Virginia Pine Ct,"10322 Virginia Pine Ct, Riverview, FL, 33578",1690619
p1658763,TPA00495,6513,10320 Virginia Pine Ct,"10320 Virginia Pine Ct, Riverview, FL, 33578",1690620
p1658764,TPA00496,6514,10318 Virginia Pine Ct,"10318 Virginia Pine Ct, Riverview, FL, 33578",1690621
p1658765,TPA00497,6515,10643 Sweet Sapling St,"10643 Sweet Sapling St, Riverview, FL, 33578",1690622
p1658766,TPA00498,6516,10641 Sweet Sapling St,"10641 Sweet Sapling St, Riverview, FL, 33578",1690623
p1658767,TPA00499,6517,10639 Sweet Sapling St,"10639 Sweet Sapling St, Riverview, FL, 33578",1690624
p1658768,TPA00500,6518,10316 Virginia Pine Ct,"10316 Virginia Pine Ct, Riverview, FL, 33578",1690625
p1658769,TPA00501,6519,5576 Mercado Drive,"5576 Mercado Drive, Port Richey, FL, 34668",1690626
p1658770,TPA00502,6520,5572 Mercado Drive,"5572 Mercado Drive, Port Richey, FL, 34668",1690627
p1658771,TPA00503,6521,5580 Mercado Drive,"5580 Mercado Drive, Port Richey, FL, 34668",1690628
p1658772,TPA00504,6522,5568 Mercado Drive,"5568 Mercado Drive, Port Richey, FL, 34668",1690629
p1658773,TPA00505,6523,8698 Candida Lane,"8698 Candida Lane, Port Richey, FL, 34668",1690630
p1658774,TPA00506,6524,8682 Candida Lane,"8682 Candida Lane, Port Richey, FL, 34668",1690631
p1658775,TPA00507,6525,8694 Candida Lane,"8694 Candida Lane, Port Richey, FL, 34668",1690632
p1658776,TPA00508,6526,8690 Candida Lane,"8690 Candida Lane, Port Richey, FL, 34668",1690633
p1658777,TPA00509,6527,8686 Candida Lane,"8686 Candida Lane, Port Richey, FL, 34668",1690634
p1658778,TPA00510,6528,8664 Candida Lane,"8664 Candida Lane, Port Richey, FL, 34668",1690635
p1658779,TPA00511,6529,8648 Candida Lane,"8648 Candida Lane, Port Richey, FL, 34668",1690636
p1658780,TPA00512,6530,8644 Candida Lane,"8644 Candida Lane, Port Richey, FL, 34668",1690637
p1658781,TPA00513,6531,8660 Candida Lane,"8660 Candida Lane, Port Richey, FL, 34668",1690638
p1658782,TPA00514,6532,8656 Candida Lane,"8656 Candida Lane, Port Richey, FL, 34668",1690639
p1658783,TPA00515,6533,8652 Candida Lane,"8652 Candida Lane, Port Richey, FL, 34668",1690640
p1658784,TPA00516,6534,8670 Candida Lane,"8670 Candida Lane, Port Richey, FL, 34668",1690641
p1658785,TPA00517,6535,8638 Candida Lane,"8638 Candida Lane, Port Richey, FL, 34668",1690642
p1658786,TPA00518,6536,8622 Candida Lane,"8622 Candida Lane, Port Richey, FL, 34668",1690643
p1658787,TPA00519,6537,8634 Candida Lane,"8634 Candida Lane, Port Richey, FL, 34668",1690644
p1658788,TPA00520,6538,8630 Candida Lane,"8630 Candida Lane, Port Richey, FL, 34668",1690645
p1658789,TPA00521,6539,8647 Candida Lane,"8647 Candida Lane, Port Richey, FL, 34668",1690646
p1658790,TPA00522,6540,8663 Candida Lane,"8663 Candida Lane, Port Richey, FL, 34668",1690647
p1658791,TPA00523,6541,8651 Candida Lane,"8651 Candida Lane, Port Richey, FL, 34668",1690648
p1658792,TPA00524,6542,8655 Candida Lane,"8655 Candida Lane, Port Richey, FL, 34668",1690649
p1658793,TPA00525,6543,8659 Candida Lane,"8659 Candida Lane, Port Richey, FL, 34668",1690650
p1658794,TPA00526,6544,5716 Marbella Drive,"5716 Marbella Drive, Port Richey, FL, 34668",1690651
p1658795,TPA00527,6545,5700 Marbella Drive,"5700 Marbella Drive, Port Richey, FL, 34668",1690652
p1658796,TPA00528,6546,5712 Marbella Drive,"5712 Marbella Drive, Port Richey, FL, 34668",1690653
p1658797,TPA00529,6547,5708 Marbella Drive,"5708 Marbella Drive, Port Richey, FL, 34668",1690654
p1658798,TPA00530,6548,8626 Candida Lane,"8626 Candida Lane, Port Richey, FL, 34668",1690655
p1658799,TPA00531,6549,5704 Marbella Drive,"5704 Marbella Drive, Port Richey, FL, 34668",1690656
p1658800,TPA00532,6550,8638 Castillian Way,"8638 Castillian Way, Port Richey, FL, 34668",1690657
p1658801,TPA00533,6551,8660 Castillian Way,"8660 Castillian Way, Port Richey, FL, 34668",1690658
p1658802,TPA00534,6552,8642 Castillian Way,"8642 Castillian Way, Port Richey, FL, 34668",1690659
p1658803,TPA00535,6553,8648 Castillian Way,"8648 Castillian Way, Port Richey, FL, 34668",1690660
p1658804,TPA00536,6554,8654 Castillian Way,"8654 Castillian Way, Port Richey, FL, 34668",1690661
p1658805,TPA00537,6555,5694 Marbella Drive,"5694 Marbella Drive, Port Richey, FL, 34668",1690662
p1658806,TPA00538,6556,5664 Marbella Drive,"5664 Marbella Drive, Port Richey, FL, 34668",1690663
p1658807,TPA00539,6557,5688 Marbella Drive,"5688 Marbella Drive, Port Richey, FL, 34668",1690664
p1658808,TPA00540,6558,5668 Marbella Drive,"5668 Marbella Drive, Port Richey, FL, 34668",1690665
p1658809,TPA00541,6559,5682 Marbella Drive,"5682 Marbella Drive, Port Richey, FL, 34668",1690666
p1658810,TPA00542,6560,5676 Marbella Drive,"5676 Marbella Drive, Port Richey, FL, 34668",1690667
p1658811,TPA00543,6561,5672 Marbella Drive,"5672 Marbella Drive, Port Richey, FL, 34668",1690668
p1658812,TPA00544,6562,5658 Marbella Drive,"5658 Marbella Drive, Port Richey, FL, 34668",1690669
p1658813,TPA00545,6563,5640 Marbella Drive,"5640 Marbella Drive, Port Richey, FL, 34668",1690670
p1658814,TPA00546,6564,5644 Marbella Drive,"5644 Marbella Drive, Port Richey, FL, 34668",1690671
p1658815,TPA00547,6565,5652 Marbella Drive,"5652 Marbella Drive, Port Richey, FL, 34668",1690672
p1658816,TPA00548,6566,5648 Marbella Drive,"5648 Marbella Drive, Port Richey, FL, 34668",1690673
p1658817,TPA00549,6567,5703 Mercado Drive,"5703 Mercado Drive, Port Richey, FL, 34668",1690674
p1658818,TPA00550,6568,5719 Mercado Drive,"5719 Mercado Drive, Port Richey, FL, 34668",1690675
p1658819,TPA00551,6569,5715 Mercado Drive,"5715 Mercado Drive, Port Richey, FL, 34668",1690676
p1658820,TPA00552,6570,5707 Mercado Drive,"5707 Mercado Drive, Port Richey, FL, 34668",1690677
p1658821,TPA00553,6571,5711 Mercado Drive,"5711 Mercado Drive, Port Richey, FL, 34668",1690678
p1658822,TPA00554,6572,5679 Mercado Drive,"5679 Mercado Drive, Port Richey, FL, 34668",1690679
p1658823,TPA00555,6573,5695 Mercado Drive,"5695 Mercado Drive, Port Richey, FL, 34668",1690680
p1658824,TPA00556,6574,5683 Mercado Drive,"5683 Mercado Drive, Port Richey, FL, 34668",1690681
p1658825,TPA00557,6575,5687 Mercado Drive,"5687 Mercado Drive, Port Richey, FL, 34668",1690682
p1658826,TPA00558,6576,5691 Mercado Drive,"5691 Mercado Drive, Port Richey, FL, 34668",1690683
p1658827,TPA00559,6577,5653 Mercado Drive,"5653 Mercado Drive, Port Richey, FL, 34668",1690684
p1658828,TPA00560,6578,5669 Mercado Drive,"5669 Mercado Drive, Port Richey, FL, 34668",1690685
p1658829,TPA00561,6579,5657 Mercado Drive,"5657 Mercado Drive, Port Richey, FL, 34668",1690686
p1658830,TPA00562,6580,5661 Mercado Drive,"5661 Mercado Drive, Port Richey, FL, 34668",1690687
p1658831,TPA00563,6581,5665 Mercado Drive,"5665 Mercado Drive, Port Richey, FL, 34668",1690688
p1658832,TPA00564,6582,8641 Castillian Way,"8641 Castillian Way, Port Richey, FL, 34668",1690689
p1658833,TPA00565,6583,8659 Castillian Way,"8659 Castillian Way, Port Richey, FL, 34668",1690690
p1658834,TPA00566,6584,5629 Mercado Drive,"5629 Mercado Drive, Port Richey, FL, 34668",1690691
p1658835,TPA00567,6585,5645 Mercado Drive,"5645 Mercado Drive, Port Richey, FL, 34668",1690692
p1658836,TPA00568,6586,8645 Castillian Way,"8645 Castillian Way, Port Richey, FL, 34668",1690693
p1658837,TPA00569,6587,8649 Castillian Way,"8649 Castillian Way, Port Richey, FL, 34668",1690694
p1658838,TPA00570,6588,8653 Castillian Way,"8653 Castillian Way, Port Richey, FL, 34668",1690695
p1658839,TPA00571,6589,5633 Mercado Drive,"5633 Mercado Drive, Port Richey, FL, 34668",1690696
p1658840,TPA00572,6590,5637 Mercado Drive,"5637 Mercado Drive, Port Richey, FL, 34668",1690697
p1658841,TPA00573,6591,5641 Mercado Drive,"5641 Mercado Drive, Port Richey, FL, 34668",1690698
p1658842,TPA00574,6592,8621 Ravenna Drive,"8621 Ravenna Drive, Port Richey, FL, 34668",1690699
p1658843,TPA00575,6593,8637 Ravenna Drive,"8637 Ravenna Drive, Port Richey, FL, 34668",1690700
p1658844,TPA00576,6594,8625 Ravenna Drive,"8625 Ravenna Drive, Port Richey, FL, 34668",1690701
p1658845,TPA00577,6595,8633 Ravenna Drive,"8633 Ravenna Drive, Port Richey, FL, 34668",1690702
p1658846,TPA00578,6596,8643 Ravenna Drive,"8643 Ravenna Drive, Port Richey, FL, 34668",1690703
p1658847,TPA00579,6597,8665 Ravenna Drive,"8665 Ravenna Drive, Port Richey, FL, 34668",1690704
p1658848,TPA00580,6598,8651 Ravenna Drive,"8651 Ravenna Drive, Port Richey, FL, 34668",1690705
p1658849,TPA00581,6599,8655 Ravenna Drive,"8655 Ravenna Drive, Port Richey, FL, 34668",1690706
p1658850,TPA00582,6600,8659 Ravenna Drive,"8659 Ravenna Drive, Port Richey, FL, 34668",1690707
p1658851,TPA00583,6601,5616 Mercado Drive,"5616 Mercado Drive, Port Richey, FL, 34668",1690708
p1658852,TPA00584,6602,5592 Mercado Drive,"5592 Mercado Drive, Port Richey, FL, 34668",1690709
p1658853,TPA00585,6603,5612 Mercado Drive,"5612 Mercado Drive, Port Richey, FL, 34668",1690710
p1658854,TPA00586,6604,5596 Mercado Drive,"5596 Mercado Drive, Port Richey, FL, 34668",1690711
p1658855,TPA00587,6605,5608 Mercado Drive,"5608 Mercado Drive, Port Richey, FL, 34668",1690712
p1658856,TPA00588,6606,5604 Mercado Drive,"5604 Mercado Drive, Port Richey, FL, 34668",1690713
p1658857,TPA00589,6607,5600 Mercado Drive,"5600 Mercado Drive, Port Richey, FL, 34668",1690714
p1658858,TPA00590,6608,5573 Mercado Drive,"5573 Mercado Drive, Port Richey, FL, 34668",1690715
p1658859,TPA00591,6609,5603 Mercado Drive,"5603 Mercado Drive, Port Richey, FL, 34668",1690716
p1658860,TPA00592,6610,5579 Mercado Drive,"5579 Mercado Drive, Port Richey, FL, 34668",1690717
p1658861,TPA00593,6611,5599 Mercado Drive,"5599 Mercado Drive, Port Richey, FL, 34668",1690718
p1658862,TPA00594,6612,5583 Mercado Drive,"5583 Mercado Drive, Port Richey, FL, 34668",1690719
p1658863,TPA00595,6613,5587 Mercado Drive,"5587 Mercado Drive, Port Richey, FL, 34668",1690720
p1658864,TPA00596,6614,5595 Mercado Drive,"5595 Mercado Drive, Port Richey, FL, 34668",1690721
p1658865,TPA00597,6615,5553 Mercado Drive,"5553 Mercado Drive, Port Richey, FL, 34668",1690722
p1658866,TPA00598,6616,5571 Mercado Drive,"5571 Mercado Drive, Port Richey, FL, 34668",1690723
p1658867,TPA00599,6617,5559 Mercado Drive,"5559 Mercado Drive, Port Richey, FL, 34668",1690724
p1658868,TPA00600,6618,5563 Mercado Drive,"5563 Mercado Drive, Port Richey, FL, 34668",1690725
p1658869,TPA00601,6619,5567 Mercado Drive,"5567 Mercado Drive, Port Richey, FL, 34668",1690726
p1658870,TPA00602,6620,8668 Ravenna Drive,"8668 Ravenna Drive, Port Richey, FL, 34668",1690727
p1658871,TPA00603,6621,8648 Ravenna Drive,"8648 Ravenna Drive, Port Richey, FL, 34668",1690728
p1658872,TPA00604,6622,5564 Mercado Drive,"5564 Mercado Drive, Port Richey, FL, 34668",1690729
p1658873,TPA00605,6623,5552 Mercado Drive,"5552 Mercado Drive, Port Richey, FL, 34668",1690730
p1658874,TPA00606,6624,8662 Ravenna Drive,"8662 Ravenna Drive, Port Richey, FL, 34668",1690731
p1658875,TPA00607,6625,5560 Mercado Drive,"5560 Mercado Drive, Port Richey, FL, 34668",1690732
p1658876,TPA00608,6626,5556 Mercado Drive,"5556 Mercado Drive, Port Richey, FL, 34668",1690733
p1658877,TPA00609,6627,8658 Ravenna Drive,"8658 Ravenna Drive, Port Richey, FL, 34668",1690734
p1658878,TPA00610,6628,8654 Ravenna Drive,"8654 Ravenna Drive, Port Richey, FL, 34668",1690735
p1658879,TPA00611,6629,14230 War Admiral Place,"14230 War Admiral Place, Ruskin, FL, 33573",1690736
p1658880,TPA00612,6630,14232 War Admiral Place,"14232 War Admiral Place, Ruskin, FL, 33573",1690737
p1658881,TPA00613,6631,14234 War Admiral Place,"14234 War Admiral Place, Ruskin, FL, 33573",1690738
p1658882,TPA00614,6632,14236 War Admiral Place,"14236 War Admiral Place, Ruskin, FL, 33573",1690739
p1658883,TPA00615,6633,14238 War Admiral Place,"14238 War Admiral Place, Ruskin, FL, 33573",1690740
p1658884,TPA00616,6634,14240 War Admiral Place,"14240 War Admiral Place, Ruskin, FL, 33573",1690741
p1658885,TPA00617,6635,14214 War Admiral Place,"14214 War Admiral Place, Ruskin, FL, 33573",1690742
p1658886,TPA00618,6636,14216 War Admiral Place,"14216 War Admiral Place, Ruskin, FL, 33573",1690743
p1658887,TPA00619,6637,14218 War Admiral Place,"14218 War Admiral Place, Ruskin, FL, 33573",1690744
p1658888,TPA00620,6638,14220 War Admiral Place,"14220 War Admiral Place, Ruskin, FL, 33573",1690745
p1658889,TPA00621,6639,14222 War Admiral Place,"14222 War Admiral Place, Ruskin, FL, 33573",1690746
p1658890,TPA00622,6640,14224 War Admiral Place,"14224 War Admiral Place, Ruskin, FL, 33573",1690747
p1658891,TPA00623,6641,14202 War Admiral Place,"14202 War Admiral Place, Ruskin, FL, 33573",1690748
p1658892,TPA00624,6642,14204 War Admiral Place,"14204 War Admiral Place, Ruskin, FL, 33573",1690749
p1658893,TPA00625,6643,14206 War Admiral Place,"14206 War Admiral Place, Ruskin, FL, 33573",1690750
p1658894,TPA00626,6644,14208 War Admiral Place,"14208 War Admiral Place, Ruskin, FL, 33573",1690751
p1658895,TPA00627,6645,14211 War Admiral Place,"14211 War Admiral Place, Ruskin, FL, 33573",1690752
p1658896,TPA00628,6646,14209 War Admiral Place,"14209 War Admiral Place, Ruskin, FL, 33573",1690753
p1658897,TPA00629,6647,14207 War Admiral Place,"14207 War Admiral Place, Ruskin, FL, 33573",1690754
p1658898,TPA00630,6648,14205 War Admiral Place,"14205 War Admiral Place, Ruskin, FL, 33573",1690755
p1658899,TPA00631,6649,14203 War Admiral Place,"14203 War Admiral Place, Ruskin, FL, 33573",1690756
p1658900,TPA00632,6650,14201 War Admiral Place,"14201 War Admiral Place, Ruskin, FL, 33573",1690757
p1658901,TPA00633,6651,10104 Point Given Court,"10104 Point Given Court, Ruskin, FL, 33573",1690758
p1658902,TPA00634,6652,10106 Point Given Court,"10106 Point Given Court, Ruskin, FL, 33573",1690759
p1658903,TPA00635,6653,10108 Point Given Court,"10108 Point Given Court, Ruskin, FL, 33573",1690760
p1658904,TPA00636,6654,10110 Point Given Court,"10110 Point Given Court, Ruskin, FL, 33573",1690761
p1658905,TPA00637,6655,10112 Point Given Court,"10112 Point Given Court, Ruskin, FL, 33573",1690762
p1658906,TPA00638,6656,10114 Point Given Court,"10114 Point Given Court, Ruskin, FL, 33573",1690763
p1658907,TPA00639,6657,10120 Point Given Court,"10120 Point Given Court, Ruskin, FL, 33573",1690764
p1658908,TPA00640,6658,10122 Point Given Court,"10122 Point Given Court, Ruskin, FL, 33573",1690765
p1658909,TPA00641,6659,10124 Point Given Court,"10124 Point Given Court, Ruskin, FL, 33573",1690766
p1658910,TPA00642,6660,10126 Point Given Court,"10126 Point Given Court, Ruskin, FL, 33573",1690767
p1658911,TPA00643,6661,10128 Point Given Court,"10128 Point Given Court, Ruskin, FL, 33573",1690768
p1658912,TPA00644,6662,10130 Point Given Court,"10130 Point Given Court, Ruskin, FL, 33573",1690769
p1658913,TPA00645,6663,10136 Point Given Court,"10136 Point Given Court, Ruskin, FL, 33573",1690770
p1658914,TPA00646,6664,10138 Point Given Court,"10138 Point Given Court, Ruskin, FL, 33573",1690771
p1658915,TPA00647,6665,10140 Point Given Court,"10140 Point Given Court, Ruskin, FL, 33573",1690772
p1658916,TPA00648,6666,10142 Point Given Court,"10142 Point Given Court, Ruskin, FL, 33573",1690773
p1658917,TPA00649,6667,10148 Point Given Court,"10148 Point Given Court, Ruskin, FL, 33573",1690774
p1658918,TPA00650,6668,10150 Point Given Court,"10150 Point Given Court, Ruskin, FL, 33573",1690775
p1658919,TPA00651,6669,10152 Point Given Court,"10152 Point Given Court, Ruskin, FL, 33573",1690776
p1658920,TPA00652,6670,10154 Point Given Court,"10154 Point Given Court, Ruskin, FL, 33573",1690777
p1658921,TPA00653,6671,10156 Point Given Court,"10156 Point Given Court, Ruskin, FL, 33573",1690778
p1658922,TPA00654,6672,10158 Point Given Court,"10158 Point Given Court, Ruskin, FL, 33573",1690779
p1658923,TPA00655,6673,10164 Point Given Court,"10164 Point Given Court, Ruskin, FL, 33573",1690780
p1658924,TPA00656,6674,10166 Point Given Court,"10166 Point Given Court, Ruskin, FL, 33573",1690781
p1658925,TPA00657,6675,10168 Point Given Court,"10168 Point Given Court, Ruskin, FL, 33573",1690782
p1658926,TPA00658,6676,10170 Point Given Court,"10170 Point Given Court, Ruskin, FL, 33573",1690783
p1658927,TPA00659,6677,14202 Riva Ridge Place,"14202 Riva Ridge Place, Ruskin, FL, 33573",1690784
p1658928,TPA00660,6678,14204 Riva Ridge Place,"14204 Riva Ridge Place, Ruskin, FL, 33573",1690785
p1658929,TPA00661,6679,14206 Riva Ridge Place,"14206 Riva Ridge Place, Ruskin, FL, 33573",1690786
p1658930,TPA00662,6680,14208 Riva Ridge Place,"14208 Riva Ridge Place, Ruskin, FL, 33573",1690787
p1658931,TPA00663,6681,14210 Riva Ridge Place,"14210 Riva Ridge Place, Ruskin, FL, 33573",1690788
p1658932,TPA00664,6682,14212 Riva Ridge Place,"14212 Riva Ridge Place, Ruskin, FL, 33573",1690789
p1658933,TPA00665,6683,14217 Riva Ridge Place,"14217 Riva Ridge Place, Ruskin, FL, 33573",1690790
p1658934,TPA00666,6684,14215 Riva Ridge Place,"14215 Riva Ridge Place, Ruskin, FL, 33573",1690791
p1658935,TPA00667,6685,14213 Riva Ridge Place,"14213 Riva Ridge Place, Ruskin, FL, 33573",1690792
p1658936,TPA00668,6686,14211 Riva Ridge Place,"14211 Riva Ridge Place, Ruskin, FL, 33573",1690793
p1658937,TPA00669,6687,14209 Riva Ridge Place,"14209 Riva Ridge Place, Ruskin, FL, 33573",1690794
p1658938,TPA00670,6688,14207 Riva Ridge Place,"14207 Riva Ridge Place, Ruskin, FL, 33573",1690795
p1658939,TPA00671,6689,14218 Riva Ridge Place,"14218 Riva Ridge Place, Ruskin, FL, 33573",1690796
p1658940,TPA00672,6690,14220 Riva Ridge Place,"14220 Riva Ridge Place, Ruskin, FL, 33573",1690797
p1658941,TPA00673,6691,14222 Riva Ridge Place,"14222 Riva Ridge Place, Ruskin, FL, 33573",1690798
p1658942,TPA00674,6692,14224 Riva Ridge Place,"14224 Riva Ridge Place, Ruskin, FL, 33573",1690799
p1658943,TPA00675,6693,14226 Riva Ridge Place,"14226 Riva Ridge Place, Ruskin, FL, 33573",1690800
p1658944,TPA00676,6694,14228 Riva Ridge Place,"14228 Riva Ridge Place, Ruskin, FL, 33573",1690801
p1658945,TPA00677,6695,14234 Riva Ridge Place,"14234 Riva Ridge Place, Ruskin, FL, 33573",1690802
p1658946,TPA00678,6696,14236 Riva Ridge Place,"14236 Riva Ridge Place, Ruskin, FL, 33573",1690803
p1658947,TPA00679,6697,14238 Riva Ridge Place,"14238 Riva Ridge Place, Ruskin, FL, 33573",1690804
p1658948,TPA00680,6698,14240 Riva Ridge Place,"14240 Riva Ridge Place, Ruskin, FL, 33573",1690805
p1658949,TPA00681,6699,14242 Riva Ridge Place,"14242 Riva Ridge Place, Ruskin, FL, 33573",1690806
p1658950,TPA00682,6700,14244 Riva Ridge Place,"14244 Riva Ridge Place, Ruskin, FL, 33573",1690807
